departure date,arrival date,train type,price,train class,fare
2019-04-23 12:40:00,2019-04-23 14:20:00,AVE,66.55,Preferente,Promo
2019-04-23 14:10:00,2019-04-23 15:48:00,AVE,51.15,Turista,Promo
2019-04-23 14:50:00,2019-04-23 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-04-23 15:10:00,2019-04-23 17:03:00,AVE,66.55,Preferente,Promo
2019-04-23 16:15:00,2019-04-23 17:55:00,AVE,57.75,Turista,Promo
2019-04-23 17:10:00,2019-04-23 18:50:00,AVE,57.75,Turista,Promo
2019-04-23 17:30:00,2019-04-23 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-04-23 18:10:00,2019-04-23 19:57:00,AVE,57.75,Turista,Promo
2019-04-23 19:10:00,2019-04-23 20:50:00,AVE,51.15,Turista,Promo
2019-04-23 20:15:00,2019-04-23 21:55:00,AVE,66.55,Preferente,Promo
2019-04-23 21:05:00,2019-04-23 23:32:00,INTERCITY,43.75,Turista,Promo
2019-05-28 06:20:00,2019-05-28 10:36:00,INTERCITY,17.15,Turista,Promo
2019-05-28 06:30:00,2019-05-28 08:22:00,AVE,21.95,Turista,Promo
2019-05-28 06:38:00,2019-05-28 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 07:10:00,2019-05-28 08:51:00,AVE,57.75,Turista,Promo
2019-05-28 07:40:00,2019-05-28 09:20:00,AVE,57.75,Turista,Promo
2019-05-28 08:00:00,2019-05-28 09:47:00,AVE,33.65,Turista,Promo
2019-05-28 08:40:00,2019-05-28 10:20:00,AVE,21.95,Turista,Promo
2019-05-28 09:00:00,2019-05-28 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-28 09:40:00,2019-05-28 11:20:00,AVE,21.95,Turista,Promo
2019-05-28 09:50:00,2019-05-28 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 10:40:00,2019-05-28 12:32:00,AVE,21.95,Turista,Promo
2019-05-28 12:40:00,2019-05-28 14:20:00,AVE,33.65,Turista,Promo
2019-05-28 14:10:00,2019-05-28 15:48:00,AVE,33.65,Turista,Promo
2019-05-28 14:50:00,2019-05-28 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-28 15:10:00,2019-05-28 17:03:00,AVE,39.45,Turista,Promo
2019-05-28 16:15:00,2019-05-28 17:55:00,AVE,33.65,Turista,Promo
2019-05-28 17:10:00,2019-05-28 18:50:00,AVE,27.8,Turista,Promo
2019-05-28 17:30:00,2019-05-28 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-28 18:10:00,2019-05-28 19:57:00,AVE,33.65,Turista,Promo
2019-05-28 19:10:00,2019-05-28 20:50:00,AVE,21.95,Turista,Promo
2019-05-28 20:15:00,2019-05-28 21:55:00,AVE,21.95,Turista,Promo
